id,first_name,last_name,email,prob
3194,Nazariy,Vovkodav,nazariy.vovkodav@gmail.com,0.89
3195,Bogdana,Leonchuk,bogdana.leonchuk@ukr.net,69.77
3196,Hristina,Ishchak,hristina.ishchak@ukr.net,37.04
3197,Bilotur,Oleskiv,bilotur.oleskiv@gmail.com,1.31
3198,Fevroniya,Leonchuk,fevroniya.leonchuk@ukr.net,0.84
3199,Rodion,Udovichenko,rodion.udovichenko@gmail.com,1.84
3200,Sobimir,Galchenko,sobimir.galchenko@gmail.com,3.2
3201,Vognedar,Yarmolenko,vognedar.yarmolenko@gmail.com,0.38
3202,Varfolomiy,Pavlo Taran,varfolomiy.pavlotaran@gmail.com,1.88
3203,Ladislav,Shtokalko,ladislav.shtokalko@gmail.com,20.33
3204,Zboyislav,Kavun,zboyislav.kavun@gmail.com,96.77
3205,Surma,Mogitich,surma.mogitich@gmail.com,97.95
3206,Svitomir,Pistun,svitomir.pistun@gmail.com,1.85
3207,Porfir,Borachok,porfir.borachok@gmail.com,62.33
3208,Radoslav,Babich,radoslav.babich@gmail.com,4.37
3209,Fekla,Soroka,fekla.soroka@ukr.net,0.57
3210,Milan,Korovickiy,milan.korovickiy@gmail.com,0.57
3211,Timoh,Boboshko,timoh.boboshko@gmail.com,1.53
3212,Edita,Slobodyan,edita.slobodyan@ukr.net,10.3
3213,Zvenigor,Merezhko,zvenigor.merezhko@gmail.com,1.49
3214,Igor,Starickiy,igor.starickiy@gmail.com,2.81
3215,Artemisa,Danilishin,artemisa.danilishin@ukr.net,1.34
3216,Albertina,Krizhanivskiy,albertina.krizhanivskiy@ukr.net,94.47
3217,Pavlina,Vobliy,pavlina.vobliy@ukr.net,0.73
3218,Gorun,Chervonenko,gorun.chervonenko@gmail.com,0.88
3219,Svitogor,Krasickiy,svitogor.krasickiy@gmail.com,68.17
3220,Natalka,Nesterenko,natalka.nesterenko@ukr.net,1.25
3221,Mariamna,Rozhankovskiy,mariamna.rozhankovskiy@ukr.net,5.41
3222,Frosina,Lepkalyuk,frosina.lepkalyuk@ukr.net,0.7
3223,Levko,Kobzistiy,levko.kobzistiy@gmail.com,1.7
3224,Burevist,Tulub,burevist.tulub@gmail.com,16.05
3225,Antoniy,Skaskiv,antoniy.skaskiv@gmail.com,0.75
3226,Rostichar,Mishchuk,rostichar.mishchuk@gmail.com,3.18
3227,Arseniy,Medvid,arseniy.medvid@gmail.com,0.59
3228,Lyubodar,Grechanik,lyubodar.grechanik@gmail.com,15.05
3229,Oles,Gornostay,oles.gornostay@gmail.com,1.51
3230,Sologub,Yakutovich,sologub.yakutovich@gmail.com,0.69
3231,Svitogora,Pismenniy,svitogora.pismenniy@ukr.net,97.78
3232,Rodoslava,Verhoglyad,rodoslava.verhoglyad@ukr.net,3.0
3233,Margarita,Vivcharik,margarita.vivcharik@ukr.net,2.75
3234,Vernislav,Konoplya,vernislav.konoplya@gmail.com,2.45
3235,Zlatousta,Tregub,zlatousta.tregub@ukr.net,14.02
3236,Vedan,Ostrozkiy,vedan.ostrozkiy@gmail.com,1.04
3237,Lavrin,Glibovickiy,lavrin.glibovickiy@gmail.com,1.59
3238,Zoremir,Kosik,zoremir.kosik@gmail.com,77.41
3239,Kolodiy,Yurchishin,kolodiy.yurchishin@gmail.com,1.52
3240,Vivdya,Kaminskiy,vivdya.kaminskiy@ukr.net,2.65
3241,Gordyata,Sudiienki,gordyata.sudiienki@gmail.com,6.88
3242,Iekaterina,Priyma,iekaterina.priyma@ukr.net,1.12
3243,Borimir,Vitovskiy,borimir.vitovskiy@gmail.com,0.6
3244,Alvina,G'ereta,alvina.g'ereta@ukr.net,2.35
3245,Lesya,Girenko,lesya.girenko@ukr.net,10.68
3246,Radechko,Skoropadskiy,radechko.skoropadskiy@gmail.com,1.31
3247,Lyudomil,Viter,lyudomil.viter@gmail.com,2.16
3248,Simona,Chekanyuk,simona.chekanyuk@ukr.net,1.22
3249,Perelyub,Gavrishkevich,perelyub.gavrishkevich@gmail.com,0.87
3250,Rus,Biba,rus.biba@gmail.com,10.03
3251,Fayina,Kikot,fayina.kikot@ukr.net,3.97
3252,Por,Shcherbackiy,por.shcherbackiy@gmail.com,0.56
3253,Milovan,Usachenko,milovan.usachenko@gmail.com,97.06
3254,Miroboga,Cheremshinskiy,miroboga.cheremshinskiy@ukr.net,4.07
3255,Kurilo,Iskrickiy,kurilo.iskrickiy@gmail.com,1.06
3256,Velichar,Bezotosniy,velichar.bezotosniy@gmail.com,8.59
3257,Glikeriya,Pavlyak,glikeriya.pavlyak@ukr.net,64.94
3258,Yarosh,Ryashko,yarosh.ryashko@gmail.com,0.81
3259,Veselan,Mikitka,veselan.mikitka@gmail.com,95.42
3260,Zlatomir,Yalanskiy,zlatomir.yalanskiy@gmail.com,2.08
3261,Lyubozar,Polyuga,lyubozar.polyuga@gmail.com,0.99
3262,Roza,Tregub,roza.tregub@ukr.net,4.85
3263,Lyuborada,Kolbasyuk,lyuborada.kolbasyuk@ukr.net,0.57
3264,Siloslav,Franchuk,siloslav.franchuk@gmail.com,94.4
3265,Inna,Silenko,inna.silenko@ukr.net,0.31
3266,Georgina,Dubrivniy,georgina.dubrivniy@ukr.net,4.86
3267,Zhdan,Martinyuk,zhdan.martinyuk@gmail.com,0.43
3268,Artemiziya,Getmanec,artemiziya.getmanec@ukr.net,2.17
3269,Filicata,Malinovska,filicata.malinovska@ukr.net,1.9
3270,Isidora,Plishka,isidora.plishka@ukr.net,0.96
3271,Nigoslava,Shmatko,nigoslava.shmatko@ukr.net,1.31
3272,Rodion,Mihalyuk,rodion.mihalyuk@gmail.com,1.6
3273,Berta,Lashkevichi,berta.lashkevichi@ukr.net,0.62
3274,Irma,Drach,irma.drach@ukr.net,7.91
3275,Budislav,Paliyiv,budislav.paliyiv@gmail.com,8.39
3276,Ulichan,Cheremshinskiy,ulichan.cheremshinskiy@gmail.com,67.77
3277,Silolyub,Buhalo,silolyub.buhalo@gmail.com,70.49
3278,Iekaterina,Skaskiv,iekaterina.skaskiv@ukr.net,0.5
3279,Mar'yan,Vicyuk,mar'yan.vicyuk@gmail.com,0.71
3280,Agata,Carik,agata.carik@ukr.net,97.11
3281,Vernislav,Golubinskiy,vernislav.golubinskiy@gmail.com,0.97
3282,Bronislava,Selyanko,bronislava.selyanko@ukr.net,97.4
3283,Galina,Vintoniv,galina.vintoniv@ukr.net,0.58
3284,Soncelika,Shkabar,soncelika.shkabar@ukr.net,0.77
3285,Medomir,Novohatko,medomir.novohatko@gmail.com,1.98
3286,Mirolyub,Pilipishin,mirolyub.pilipishin@gmail.com,83.65
3287,Nastasiya,Yancheveckiy,nastasiya.yancheveckiy@ukr.net,0.61
3288,Ester,Alchevskiy,ester.alchevskiy@ukr.net,7.38
3289,Odinec,Yarmola,odinec.yarmola@gmail.com,97.34
3290,Tur,Ivano,tur.ivano@gmail.com,1.77
3291,Slavina,Kocovskiy,slavina.kocovskiy@ukr.net,0.42
3292,Korneliy,Sokur,korneliy.sokur@gmail.com,2.37
3293,Ganna,Golovaha,ganna.golovaha@ukr.net,17.36
3294,Pavla,Grabar,pavla.grabar@ukr.net,1.16
3295,Vratan,Mickevich,vratan.mickevich@gmail.com,1.33
3296,Radko,Leonchenko,radko.leonchenko@gmail.com,1.32
3297,Hivrya,Mihaylenko,hivrya.mihaylenko@ukr.net,1.4
3298,Klara,Stasyuk,klara.stasyuk@ukr.net,65.44
3299,Odinec,Ostroverha,odinec.ostroverha@gmail.com,60.04
3300,Vitaliy,Mikluha,vitaliy.mikluha@gmail.com,1.19
3301,Yavolod,Ilyashenko,yavolod.ilyashenko@gmail.com,21.87
3302,Vognyan,Kulish,vognyan.kulish@gmail.com,3.17
3303,Yuzefa,Sherengoviy,yuzefa.sherengoviy@ukr.net,1.72
3304,Sergiy,Oshchipko,sergiy.oshchipko@gmail.com,1.22
3305,Yustina,Guc,yustina.guc@ukr.net,97.18
3306,Malik,Zozulya,malik.zozulya@gmail.com,18.04
3307,Mirolyuba,Aleksandrovich,mirolyuba.aleksandrovich@ukr.net,0.71
3308,Vedan,Dorozhinskiy,vedan.dorozhinskiy@gmail.com,1.02
3309,Zoreslav,Poplavskiy,zoreslav.poplavskiy@gmail.com,43.61
3310,Askold,Mikolenko,askold.mikolenko@gmail.com,0.54
3311,Sofiya,Bezsmertna,sofiya.bezsmertna@ukr.net,2.14
3312,Vognedar,Pocey,vognedar.pocey@gmail.com,0.59
3313,Lavrin,Ivanishin,lavrin.ivanishin@gmail.com,1.0
3314,V'yacheslav,Hodakovskiy,v'yacheslav.hodakovskiy@gmail.com,4.22
3315,Inga,Loboda,inga.loboda@ukr.net,3.28
3316,Gordislav,Moshak,gordislav.moshak@gmail.com,7.02
3317,Orisya,Tarnovski,orisya.tarnovski@ukr.net,1.56
3318,Aurika,Pasichnik,aurika.pasichnik@ukr.net,0.4
3319,Chestislav,Petrivskiy,chestislav.petrivskiy@gmail.com,1.08
3320,Mar'yan,Timchuk,mar'yan.timchuk@gmail.com,1.57
3321,Rostun,Tishko,rostun.tishko@gmail.com,29.01
3322,Timofiy,Donec,timofiy.donec@gmail.com,2.42
3323,Bratislav,Globa,bratislav.globa@gmail.com,4.49
3324,Semen,Skorubskiy,semen.skorubskiy@gmail.com,1.74
3325,Us,Andriyuk,us.andriyuk@gmail.com,29.3
3326,Venera,Terleckiy,venera.terleckiy@ukr.net,1.58
3327,Filicitata,Klinchuk,filicitata.klinchuk@ukr.net,98.13
3328,Zboyislav,Kosteneckiy,zboyislav.kosteneckiy@gmail.com,0.54
3329,Volodislav,Krasovskiy,volodislav.krasovskiy@gmail.com,4.97
3330,Agapiya,Misevich,agapiya.misevich@ukr.net,0.35
3331,Radomisl,Vashchenko,radomisl.vashchenko@gmail.com,5.06
3332,Burevist,Oles,burevist.oles@gmail.com,1.08
3333,Dobromisl,Rozenko,dobromisl.rozenko@gmail.com,1.37
3334,Polina,Povstenko,polina.povstenko@ukr.net,0.43
3335,Ladimir,Starickiy,ladimir.starickiy@gmail.com,12.83
3336,Aglaya,Aleksandrovich,aglaya.aleksandrovich@ukr.net,98.15
3337,Orimir,Pisarenko,orimir.pisarenko@gmail.com,0.54
3338,Milodar,Balickiy,milodar.balickiy@gmail.com,1.68
3339,Fevrosiya,Yaremkiv,fevrosiya.yaremkiv@ukr.net,0.99
3340,Ganna,Galchak,ganna.galchak@ukr.net,0.6
3341,Haritya,Suprun,haritya.suprun@ukr.net,0.9
3342,Rodoslava,Andruhovich,rodoslava.andruhovich@ukr.net,0.41
3343,Mstislav,Chervoniy,mstislav.chervoniy@gmail.com,3.9
3344,Gleb,Senkiv,gleb.senkiv@gmail.com,1.65
3345,Agafonika,Titarenko,agafonika.titarenko@ukr.net,1.78
3346,Volodar,Dem'yanchuk,volodar.dem'yanchuk@gmail.com,10.49
3347,Arsen,Muharskiy,arsen.muharskiy@gmail.com,96.67
3348,Anfisa,Orlenko,anfisa.orlenko@ukr.net,2.36
3349,Roman,Shimkiv,roman.shimkiv@gmail.com,12.92
3350,Timofiy,Shinkarenko,timofiy.shinkarenko@gmail.com,0.85
3351,Miron,Kostirko,miron.kostirko@gmail.com,80.62
3352,Sinooka,Chernyavskiy,sinooka.chernyavskiy@ukr.net,1.88
3353,Rognida,Cholovskiy,rognida.cholovskiy@ukr.net,69.91
3354,Tetyana,Gorzhiy,tetyana.gorzhiy@ukr.net,54.29
3355,Yartur,Babeshko,yartur.babeshko@gmail.com,0.56
3356,Stefaniya,Brik,stefaniya.brik@ukr.net,1.05
3357,Malunya,Valenko,malunya.valenko@ukr.net,61.97
3358,Rosina,Krohmalyuk,rosina.krohmalyuk@ukr.net,93.61
3359,Viktoriya,Babyuk,viktoriya.babyuk@ukr.net,3.38
3360,Budimil,Kochur,budimil.kochur@gmail.com,97.67
3361,Sonya,Padun,sonya.padun@ukr.net,4.93
3362,Onufriy,Vasilevskiy,onufriy.vasilevskiy@gmail.com,2.27
3363,Ariadna,Gavriliv,ariadna.gavriliv@ukr.net,1.31
3364,Mirolyub,Dovgopoliy,mirolyub.dovgopoliy@gmail.com,35.69
3365,Krasnolika,Savchuk,krasnolika.savchuk@ukr.net,0.79
3366,Svitogor,Dmitrasevich,svitogor.dmitrasevich@gmail.com,1.55
3367,Volya,Urbanovich,volya.urbanovich@ukr.net,0.65
3368,Maruta,Bilousenko,maruta.bilousenko@ukr.net,2.75
3369,Snovid,Sevruk,snovid.sevruk@gmail.com,0.97
3370,Natalka,Roguckiy,natalka.roguckiy@ukr.net,1.37
3371,Mirogost,Burdeyniy,mirogost.burdeyniy@gmail.com,1.19
3372,Vilenina,Galka,vilenina.galka@ukr.net,0.39
3373,Yovilla,Klyuchka,yovilla.klyuchka@ukr.net,4.26
3374,Griva,Prisyazhnyuk,griva.prisyazhnyuk@gmail.com,98.04
3375,Tvorislav,Kapusta,tvorislav.kapusta@gmail.com,2.42
3376,Nepobor,Budyanskiy,nepobor.budyanskiy@gmail.com,5.43
3377,Miloslav,Shepel,miloslav.shepel@gmail.com,2.28
3378,Budimil,Rak,budimil.rak@gmail.com,3.31
3379,Zoremir,Trofimchuk Oleksandr,zoremir.trofimchukoleksandr@gmail.com,98.31
3380,Turbrid,Fisun,turbrid.fisun@gmail.com,35.17
3381,Soncevida,Lisnyak,soncevida.lisnyak@ukr.net,1.52
3382,Lyuboslav,Bilousko,lyuboslav.bilousko@gmail.com,13.4
3383,Elvira,Fedun,elvira.fedun@ukr.net,2.4
3384,Zlotan,Makoveckiy,zlotan.makoveckiy@gmail.com,93.42
3385,Solomiya,Timchak,solomiya.timchak@ukr.net,0.59
3386,Yaromisl,Dudinskiy,yaromisl.dudinskiy@gmail.com,97.32
3387,Ostromir,Macelyuh,ostromir.macelyuh@gmail.com,1.15
3388,Lada,Zaplavskiy,lada.zaplavskiy@ukr.net,1.27
3389,Nadislava,Voronka,nadislava.voronka@ukr.net,0.9
3390,Rostichar,Buryak,rostichar.buryak@gmail.com,1.13
3391,Yuliy,Davidchenko,yuliy.davidchenko@gmail.com,29.23
3392,Soncelik,Pasichnik,soncelik.pasichnik@gmail.com,1.21
3393,Griva,Kirichenko,griva.kirichenko@gmail.com,10.12
3394,Sniezka,Vershigora,sniezka.vershigora@ukr.net,0.41
3395,Radomir,Stasenko,radomir.stasenko@gmail.com,2.58
3396,Magaslav,Ostryanin,magaslav.ostryanin@gmail.com,0.66
3397,Artemisa,Pinchuk,artemisa.pinchuk@ukr.net,80.88
3398,Adriyan,Kotenko,adriyan.kotenko@gmail.com,1.61
3399,Krilach,Lagoda,krilach.lagoda@gmail.com,2.53
3400,Musiy,Kunovskiy,musiy.kunovskiy@gmail.com,97.02
3401,Shchedrogost,Kis,shchedrogost.kis@gmail.com,1.72
3402,Rianna,Vasilenko,rianna.vasilenko@ukr.net,99.64
3403,Ella,Korponay,ella.korponay@ukr.net,1.18
3404,Dzvinka,Leonchenko,dzvinka.leonchenko@ukr.net,1.91
3405,Dobrilo,Parishkura,dobrilo.parishkura@gmail.com,0.77
3406,Inga,Stepanyuk,inga.stepanyuk@ukr.net,1.33
3407,Magadar,Milyan,magadar.milyan@gmail.com,0.98
3408,Lyubava,Garmash,lyubava.garmash@ukr.net,38.33
3409,Tvorimir,Kryachko,tvorimir.kryachko@gmail.com,1.48
3410,Rimma,Vanchura,rimma.vanchura@ukr.net,0.58
3411,Tonkostana,Dmitriienko,tonkostana.dmitriienko@ukr.net,97.81
3412,Zlatomir,Ginzburg,zlatomir.ginzburg@gmail.com,0.72
3413,Lyubomisl,Shankovskiy,lyubomisl.shankovskiy@gmail.com,1.84
3414,Zhivosil,Fialkovich,zhivosil.fialkovich@gmail.com,1.02
3415,Svobodana,Antonovich,svobodana.antonovich@ukr.net,5.01
3416,Dmitro,Tyagno,dmitro.tyagno@gmail.com,89.93
3417,Marta,Perfeckiy,marta.perfeckiy@ukr.net,0.54
3418,Pilip,Shandro,pilip.shandro@gmail.com,5.47
3419,Mariya,Kovchi,mariya.kovchi@ukr.net,0.41
3420,Iya,Andriyashev,iya.andriyashev@ukr.net,2.15
3421,Mudrolyuba,Lastoveckiy,mudrolyuba.lastoveckiy@ukr.net,1.21
3422,Nonna,Ruban,nonna.ruban@ukr.net,86.17
3423,Lolita,Malyarenko,lolita.malyarenko@ukr.net,77.31
3424,Gordiy,Stanko,gordiy.stanko@gmail.com,1.38
3425,Zhivorid,Guziy,zhivorid.guziy@gmail.com,20.87
3426,Adam,Sidorenko,adam.sidorenko@gmail.com,0.87
3427,Velichko,Yasnopolskiy,velichko.yasnopolskiy@gmail.com,0.39
3428,Emiliya,Svitlichna,emiliya.svitlichna@ukr.net,1.69
3429,Galina,Hodimchuk,galina.hodimchuk@ukr.net,1.71
3430,Gorpina,Yastremskiy,gorpina.yastremskiy@ukr.net,3.63
3431,Sudivoy,Sirovatskiy,sudivoy.sirovatskiy@gmail.com,1.66
3432,Gremislav,Yasinchuk,gremislav.yasinchuk@gmail.com,1.33
3433,Musiy,Dolinyak,musiy.dolinyak@gmail.com,1.61
3434,Oriyana,Semenenko,oriyana.semenenko@ukr.net,0.34
3435,Olimpiya,Didik,olimpiya.didik@ukr.net,98.42
3436,Zvenislav,Zhoravki,zvenislav.zhoravki@gmail.com,1.75
3437,Romana,Pilipchak,romana.pilipchak@ukr.net,4.95
3438,Oleg,Griban,oleg.griban@gmail.com,5.68
3439,Svobodan,Tatarenko,svobodan.tatarenko@gmail.com,98.98
3440,Alina,Andriychenko,alina.andriychenko@ukr.net,63.41
3441,Ridna,Afendik,ridna.afendik@ukr.net,2.5
3442,Yuliya,Adamchuk,yuliya.adamchuk@ukr.net,0.25
3443,Ninel,Bortyuk,ninel.bortyuk@ukr.net,97.45
3444,Hrisa,Pryadun,hrisa.pryadun@ukr.net,4.71
3445,Hristya,Petruk,hristya.petruk@ukr.net,1.13
3446,Ada,Bachevskiy,ada.bachevskiy@ukr.net,1.6
3447,Anzhela,Maydanyuk,anzhela.maydanyuk@ukr.net,1.48
3448,Fedir,Kovpak,fedir.kovpak@gmail.com,0.64
3449,Blagovid,Ievtushenko,blagovid.ievtushenko@gmail.com,0.53
3450,Oleksandr,Mandziy,oleksandr.mandziy@gmail.com,3.7
3451,Radogosta,Dutka,radogosta.dutka@ukr.net,0.73
3452,Mar'yan,Bezshchasniy,mar'yan.bezshchasniy@gmail.com,95.86
3453,Radko,Kucevol,radko.kucevol@gmail.com,96.16
3454,Kassandra,Ievtushok,kassandra.ievtushok@ukr.net,2.92
3455,Zhivoslav,Slyusar,zhivoslav.slyusar@gmail.com,1.97
3456,Vadim,Karpeka,vadim.karpeka@gmail.com,1.81
3457,Yaroslav,Zolotnickiy,yaroslav.zolotnickiy@gmail.com,1.71
3458,Nayda,Stepura,nayda.stepura@ukr.net,1.59
3459,Demid,Dacko,demid.dacko@gmail.com,2.21
3460,Susanna,Yaroshenko,susanna.yaroshenko@ukr.net,18.39
3461,Vitomir,Fedorchuk,vitomir.fedorchuk@gmail.com,2.98
3462,Roksana,Nosenko,roksana.nosenko@ukr.net,0.51
3463,Krasnolika,Kucheruk,krasnolika.kucheruk@ukr.net,0.76
3464,Likeriya,Andrushko,likeriya.andrushko@ukr.net,3.56
3465,Movchan,Demchuk,movchan.demchuk@gmail.com,0.97
3466,Yasnovid,Ieresko,yasnovid.ieresko@gmail.com,1.26
3467,Rayina,Havarivskiy,rayina.havarivskiy@ukr.net,92.01
3468,Yavdoha,Bogovin,yavdoha.bogovin@ukr.net,95.15
3469,Kazka,Kos,kazka.kos@ukr.net,2.76
3470,Illya,Titarenko,illya.titarenko@gmail.com,96.32
3471,Boleslav,Titarchuk,boleslav.titarchuk@gmail.com,91.15
3472,Pozvizd,Kushch,pozvizd.kushch@gmail.com,8.89
3473,Gorisvit,Vorona,gorisvit.vorona@gmail.com,2.67
3474,Krasnovida,Rimarenko,krasnovida.rimarenko@ukr.net,0.52
3475,Emiliya,Masik,emiliya.masik@ukr.net,1.26
3476,Rusudan,Livickiy,rusudan.livickiy@gmail.com,9.11
3477,Valeriy,Ribalka,valeriy.ribalka@gmail.com,16.98
3478,Levko,Shestopal,levko.shestopal@gmail.com,0.29
3479,Korina,Mosendzi,korina.mosendzi@ukr.net,1.72
3480,Gnat,Golodnyuk,gnat.golodnyuk@gmail.com,95.89
3481,Goriglyad,Odaynik,goriglyad.odaynik@gmail.com,1.56
3482,Zdorovega,Yaroshevich,zdorovega.yaroshevich@gmail.com,84.27
3483,Mstislava,Stepoviy,mstislava.stepoviy@ukr.net,94.86
3484,Solovey,Buyak,solovey.buyak@gmail.com,1.27
3485,Prebislav,Gutnik,prebislav.gutnik@gmail.com,1.46
3486,Alina,Koniskiy,alina.koniskiy@ukr.net,0.46
3487,Shchastislav,Petlyura,shchastislav.petlyura@gmail.com,92.49
3488,Domoslav,Yarina,domoslav.yarina@gmail.com,66.85
3489,Solomon,Rubanenko,solomon.rubanenko@gmail.com,98.97
3490,Radomir,Polovinko,radomir.polovinko@gmail.com,1.65
3491,Lyubomisl,Demidchuk,lyubomisl.demidchuk@gmail.com,98.0
3492,Ladislav,Badrak,ladislav.badrak@gmail.com,58.13
3493,Malunya,Ieveckiy,malunya.ieveckiy@ukr.net,1.0
3494,Zlatodan,Yashchenko,zlatodan.yashchenko@gmail.com,1.18
3495,Kurilo,Lisevich,kurilo.lisevich@gmail.com,0.47
3496,Rayisa,Ivchenko,rayisa.ivchenko@ukr.net,0.95
3497,Gerasim,Knir,gerasim.knir@gmail.com,0.76
3498,Tririg,Leskiv,tririg.leskiv@gmail.com,1.8
3499,Orimira,Smoliy,orimira.smoliy@ukr.net,0.58
3500,Anna,Matyash,anna.matyash@ukr.net,1.51
3501,Yarchik,Prihotko,yarchik.prihotko@gmail.com,1.79
3502,Dobrolyub,Ieshchenko,dobrolyub.ieshchenko@gmail.com,5.13
3503,Pelagiya,Modzalevskiy,pelagiya.modzalevskiy@ukr.net,0.49
3504,Adrian,Voynarovski,adrian.voynarovski@gmail.com,66.26
3505,Yarema,Shavel,yarema.shavel@gmail.com,1.36
3506,Glikeriya,Seredyuk,glikeriya.seredyuk@ukr.net,41.59
3507,Bratislav,Oshchipko,bratislav.oshchipko@gmail.com,5.17
3508,Valeriy,Strizhevskiy,valeriy.strizhevskiy@gmail.com,3.0
3509,Dantur,Kanyuk,dantur.kanyuk@gmail.com,0.56
3510,Yaropolk,Kvit,yaropolk.kvit@gmail.com,1.16
3511,Boguslav,Krutko,boguslav.krutko@gmail.com,1.18
3512,Gromovik,Rudenko,gromovik.rudenko@gmail.com,1.06
3513,Bozhan,Bernackiy,bozhan.bernackiy@gmail.com,1.7
3514,Milovida,Simovich,milovida.simovich@ukr.net,1.84
3515,Slava,Vorona,slava.vorona@gmail.com,3.09
3516,Svirid,Nikonenko,svirid.nikonenko@gmail.com,0.75
3517,Dantur,Kisilevskiy,dantur.kisilevskiy@gmail.com,0.42
3518,Potap,Krasyuk,potap.krasyuk@gmail.com,4.92
3519,Toligniv,Levickiy,toligniv.levickiy@gmail.com,67.36
3520,Karina,Pasichnik,karina.pasichnik@ukr.net,14.58
3521,Radan,Vershigora,radan.vershigora@gmail.com,1.08
3522,Slavomir,Brayko,slavomir.brayko@gmail.com,70.66
3523,Anastasiya,Balog,anastasiya.balog@ukr.net,0.8
3524,Granislav,Bilyachenko,granislav.bilyachenko@gmail.com,9.8
3525,Emmanuel,Bobrovich,emmanuel.bobrovich@ukr.net,1.54
3526,Zhittielyub,Dombrovskiy,zhittielyub.dombrovskiy@gmail.com,1.64
3527,Yudit,Zinkevich,yudit.zinkevich@ukr.net,97.18
3528,Ostromira,Karpuk,ostromira.karpuk@ukr.net,0.96
3529,Ievstafiy,Gavrilyak,ievstafiy.gavrilyak@gmail.com,78.17
3530,Gordoslav,Moskalec,gordoslav.moskalec@gmail.com,2.14
3531,Timoh,Chaykovskiy,timoh.chaykovskiy@gmail.com,4.95
3532,Bozhedar,Kalnickiy,bozhedar.kalnickiy@gmail.com,10.85
3533,Kalina,Biloskurskiy,kalina.biloskurskiy@ukr.net,80.21
3534,Ioann,Hodiki,ioann.hodiki@gmail.com,1.9
3535,Slava,Bondarko,slava.bondarko@gmail.com,0.66
3536,Stanislava,Tretyaki,stanislava.tretyaki@ukr.net,1.97
3537,Avreliy,Smal,avreliy.smal@gmail.com,7.78
3538,Arsen,Mihalska,arsen.mihalska@gmail.com,0.77
3539,Levko,Soloviy,levko.soloviy@gmail.com,1.57
3540,Radoslava,Kucevol,radoslava.kucevol@ukr.net,85.84
3541,Pozvizda,Lavrik,pozvizda.lavrik@ukr.net,1.27
3542,Rusyava,Bezsmertniy,rusyava.bezsmertniy@ukr.net,0.89
3543,Olimpiya,Kucheruk,olimpiya.kucheruk@ukr.net,0.73
3544,Yasnovid,Artyuh,yasnovid.artyuh@gmail.com,6.76
3545,Adriana,Mihalskiy,adriana.mihalskiy@ukr.net,4.01
3546,Silolyuba,Gladush,silolyuba.gladush@ukr.net,0.63
3547,Anatoliy,Fesun,anatoliy.fesun@gmail.com,10.75
3548,Naslav,Avdiievskiy,naslav.avdiievskiy@gmail.com,90.04
3549,Osmomisla,Sagaydak,osmomisla.sagaydak@ukr.net,0.53
3550,Rimma,Kolomiychenko,rimma.kolomiychenko@ukr.net,2.48
3551,Markiyan,Dzyuba,markiyan.dzyuba@gmail.com,93.98
3552,Sabrina,Rimar,sabrina.rimar@ukr.net,2.53
3553,Martin,Yanchuk,martin.yanchuk@gmail.com,1.28
3554,Tatomir,Podushko,tatomir.podushko@gmail.com,1.45
3555,Azariy,Suprun,azariy.suprun@gmail.com,87.84
3556,Ivantoslav,Smal,ivantoslav.smal@gmail.com,2.23
3557,Listvich,Kos,listvich.kos@gmail.com,2.31
3558,Fayina,Dankovskiy,fayina.dankovskiy@ukr.net,0.52
3559,Avtonom,Yakobovskiy,avtonom.yakobovskiy@gmail.com,1.87
3560,Vselyud,Stepula,vselyud.stepula@gmail.com,1.27
3561,Osmomisl,Lazor,osmomisl.lazor@gmail.com,2.43
3562,Barbara,Sciborskiy,barbara.sciborskiy@ukr.net,88.0
3563,Anatoliya,Markovichi,anatoliya.markovichi@ukr.net,1.17
3564,Dobrolik,Galibey,dobrolik.galibey@gmail.com,1.93
3565,Ievstafiy,Lyudkevich,ievstafiy.lyudkevich@gmail.com,3.02
3566,Pershik,Balog,pershik.balog@gmail.com,1.18
3567,Lado,Ganushevskiy,lado.ganushevskiy@gmail.com,3.72
3568,Ieremiy,Sokulskiy,ieremiy.sokulskiy@gmail.com,3.26
3569,Gavrilo,Semchuk,gavrilo.semchuk@gmail.com,0.64
3570,Medomir,Stebelskiy,medomir.stebelskiy@gmail.com,0.23
3571,Sofiya,Osinchuk,sofiya.osinchuk@ukr.net,1.76
3572,Miloslava,Davidko,miloslava.davidko@ukr.net,8.32
3573,Vilina,Bilenko,vilina.bilenko@ukr.net,1.75
3574,Yuriy,Gradovskiy,yuriy.gradovskiy@gmail.com,1.15
3575,Gafiya,Chizhovich,gafiya.chizhovich@ukr.net,4.78
3576,Rostun,Krivenko,rostun.krivenko@gmail.com,1.98
3577,Kiy,Misevich,kiy.misevich@gmail.com,8.2
3578,Kikiliya,Cherevatenko,kikiliya.cherevatenko@ukr.net,8.69
3579,Roshel,Pogribnyak,roshel.pogribnyak@ukr.net,1.93
3580,Magamir,Dmitrik,magamir.dmitrik@gmail.com,9.28
3581,Vlada,Bersheda,vlada.bersheda@ukr.net,0.68
3582,Virineya,Roguckiy,virineya.roguckiy@ukr.net,1.76
3583,Osipa,Malishko,osipa.malishko@ukr.net,98.4
3584,Sudislava,Mazaraki,sudislava.mazaraki@ukr.net,0.38
3585,Bilotur,Bazavluchenko,bilotur.bazavluchenko@gmail.com,0.63
